metric,method,band,contrast,n_subjects,mean_baseline,mean_comparison,mean_difference,t,t_df,t_p_uncorrected,t_p_fdr_bh,cohen_dz,wilcoxon_statistic,wilcoxon_p_uncorrected,wilcoxon_p_fdr_bh,omnibus_p_fdr_bh,interpret_posthoc,skip_reason
mean_connectivity,wpli,beta1,Baseline_vs_T1,24,0.12195205335029558,0.11722460007835882,-0.004727453271936743,-0.7316267373926462,23.0,0.47178571665212515,0.9723109562562193,-0.1493426823991007,125.0,0.49079859256744385,0.9505211614793346,0.9346311268387354,False,
mean_connectivity,wpli,beta1,Baseline_vs_T2,24,0.12195205335029558,0.11516554338676106,-0.006786509963534496,-0.960705877889071,23.0,0.3466917994921025,0.9710639594472916,-0.19610326614339899,103.0,0.18750131130218506,0.8442323514730623,0.9346311268387354,False,
mean_connectivity,wpli,beta2,Baseline_vs_T0,24,0.1300367077802833,0.11330810441075558,-0.016728603369527747,-2.0745794989247095,23.0,0.049400114574898436,0.7389722819997397,-0.4234717669336952,59.0,0.007920503616333008,0.5452057765080378,0.26334133545858984,False,
mean_connectivity,wpli,beta2,Baseline_vs_T1,24,0.1300367077802833,0.11117097310490931,-0.01886573467537402,-2.3067959013306027,23.0,0.030415353283118285,0.7389722819997397,-0.47087274158363235,66.0,0.015044927597045898,0.5452057765080378,0.26334133545858984,False,
mean_connectivity,wpli,beta2,Baseline_vs_T2,24,0.1300367077802833,0.11173150304019673,-0.0183052047400866,-2.4805744341370706,23.0,0.020868072522270572,0.7389722819997397,-0.5063451360524117,61.0,0.009575724601745605,0.5452057765080378,0.26334133545858984,False,
mean_connectivity,wpli,delta,Baseline_vs_T0,24,0.1631257170632162,0.16377590004703171,0.0006501829838155166,0.09948538133014592,23.0,0.9216149405633351,0.996872804237865,0.020307368427088794,139.0,0.7682963609695435,0.9669384080536512,0.996861179388722,False,
mean_connectivity,wpli,delta,Baseline_vs_T1,24,0.1631257170632162,0.1624095211991486,-0.0007161958640676201,-0.10232992817875791,23.0,0.919381742719337,0.996872804237865,-0.020888009121133904,139.0,0.7682963609695435,0.9669384080536512,0.996861179388722,False,
mean_connectivity,wpli,delta,Baseline_vs_T2,24,0.1631257170632162,0.16224671469212362,-0.0008790023710925713,-0.10395919961869775,23.0,0.9181029378638822,0.996872804237865,-0.02122058276116242,141.0,0.8115357160568237,0.9669384080536512,0.996861179388722,False,
mean_connectivity,wpli,theta,Baseline_vs_T0,24,0.14597377622774452,0.1520479686957911,0.0060741924680465876,1.1171556330350634,23.0,0.27546236106199473,0.9702209526314701,0.22803843868431964,87.0,0.07379257678985596,0.7775217847126287,0.9346311268387354,False,
mean_connectivity,wpli,theta,Baseline_vs_T1,24,0.14597377622774452,0.15136373434410547,0.005389958116360979,1.361213383151359,23.0,0.18663447758434246,0.9267367162808728,0.27785651831403685,76.0,0.033985137939453125,0.5979886488481001,0.9346311268387354,False,
mean_connectivity,wpli,theta,Baseline_vs_T2,24,0.14597377622774452,0.15047613278969132,0.004502356561946853,0.7965328932121489,23.0,0.4338678534970624,0.9723109562562193,0.16259159597604728,117.0,0.35962629318237305,0.9505211614793346,0.9346311268387354,False,
modularity,aec,alpha1,Baseline_vs_T0,24,0.3960386104443505,0.3906276832664939,-0.005410927177856596,-0.619317885440972,23.0,0.5417937211123812,0.9875733650656062,-0.12641773399248568,109.0,0.2522493600845337,0.9214962838401257,0.9476113964414254,False,
modularity,aec,alpha1,Baseline_vs_T1,24,0.3960386104443505,0.4001999127609929,0.004161302316642364,0.43531206590524235,23.0,0.6673936857289318,0.996872804237865,0.08885770336205384,143.0,0.8553357124328613,0.9669384080536512,0.9476113964414254,False,
modularity,aec,alpha1,Baseline_vs_T2,24,0.3960386104443505,0.3933964422486496,-0.002642168195700949,-0.30443850309873216,23.0,0.7635313702166316,0.996872804237865,-0.06214324922071744,127.0,0.5270590782165527,0.9505211614793346,0.9476113964414254,False,
modularity,aec,alpha2,Baseline_vs_T0,24,0.40139639577661307,0.4076419078306433,0.006245512054030243,1.104883556200787,23.0,0.2806347871067772,0.9702209526314701,0.2255334114903024,101.0,0.1688096523284912,0.8442323514730623,0.9346311268387354,False,
modularity,aec,alpha2,Baseline_vs_T1,24,0.40139639577661307,0.4102389035068672,0.008842507730254199,0.8251212558203496,23.0,0.4177789288892315,0.9723109562562193,0.16842717105702673,146.0,0.9218088388442993,0.9689085605370737,0.9346311268387354,False,
modularity,aec,alpha2,Baseline_vs_T2,24,0.40139639577661307,0.41111015814051094,0.00971376236389785,1.209730937409155,23.0,0.23866980104842053,0.9702209526314701,0.24693529355926697,126.0,0.5087660551071167,0.9505211614793346,0.9346311268387354,False,
modularity,aec,beta1,Baseline_vs_T0,24,0.45791398885251094,0.4690512285007724,0.011137239648261433,0.8995876604718366,23.0,0.37766219185543093,0.9723109562562193,0.18362756225500668,112.0,0.28966712951660156,0.9214962838401257,0.9346311268387354,False,
modularity,aec,beta1,Baseline_vs_T1,24,0.45791398885251094,0.47281103380726835,0.014897044954757395,1.307064477893196,23.0,0.20410834481435758,0.9702209526314701,0.26680341931296947,113.0,0.30289924144744873,0.9214962838401257,0.9346311268387354,False,
modularity,aec,beta1,Baseline_vs_T2,24,0.45791398885251094,0.4647533315135241,0.00683934266101321,0.7762247708295487,23.0,0.44552570429227983,0.9723109562562193,0.15844621785343357,125.0,0.49079859256744385,0.9505211614793346,0.9346311268387354,False,
modularity,aec,beta2,Baseline_vs_T0,24,0.4734298834060979,0.48866393217189047,0.015234048765792622,1.1778544784463525,23.0,0.2508987585830485,0.9702209526314701,0.24042853862046423,103.0,0.18750131130218506,0.8442323514730623,0.680163046486138,False,
modularity,aec,beta2,Baseline_vs_T1,24,0.4734298834060979,0.5018692328113354,0.02843934940523755,1.9938266800786348,23.0,0.05815985552775729,0.7389722819997397,0.40698816681167116,79.0,0.04248917102813721,0.5979886488481001,0.680163046486138,False,
modularity,aec,beta2,Baseline_vs_T2,24,0.4734298834060979,0.48802375074943205,0.014593867343334193,1.3918887006265892,23.0,0.17727100374929172,0.9107842055948823,0.28411809127338633,104.0,0.19737839698791504,0.8442323514730623,0.680163046486138,False,
modularity,aec,delta,Baseline_vs_T0,24,0.3740511491772491,0.37396180376653815,-8.934541071094551e-05,-0.006885951083202833,23.0,0.9945652283021291,0.996872804237865,-0.0014055888789676711,137.0,0.7257407903671265,0.9669384080536512,0.996861179388722,False,
modularity,aec,delta,Baseline_vs_T1,24,0.3740511491772491,0.3686167164465977,-0.005434432730651368,-0.42012451088439484,23.0,0.6782934378392781,0.996872804237865,-0.0857575566752604,144.0,0.8774070739746094,0.9669384080536512,0.996861179388722,False,
modularity,aec,delta,Baseline_vs_T2,24,0.3740511491772491,0.37388637775570754,-0.0001647714215415111,-0.016355925568775003,23.0,0.9870914971844295,0.996872804237865,-0.00333863932620329,148.0,0.9664472341537476,0.9870099412634018,0.996861179388722,False,
modularity,aec,theta,Baseline_vs_T0,24,0.3962120247920475,0.39555144883312265,-0.0006605759589248389,-0.0686221844046837,23.0,0.9458834675096652,0.996872804237865,-0.014007444735554044,143.0,0.8553357124328613,0.9669384080536512,0.8868612121862072,False,
modularity,aec,theta,Baseline_vs_T1,24,0.3962120247920475,0.40525589180020977,0.009043867008162176,1.0303939794206929,23.0,0.313539480149968,0.9702209526314701,0.21032829030137737,109.0,0.2522493600845337,0.9214962838401257,0.8868612121862072,False,
modularity,aec,theta,Baseline_vs_T2,24,0.3962120247920475,0.4043065940036809,0.00809456921163336,0.9120361013262822,23.0,0.3712106988611791,0.9723109562562193,0.18616858960389063,119.0,0.3902466297149658,0.9505211614793346,0.8868612121862072,False,
modularity,coherence,alpha1,Baseline_vs_T0,24,0.39581746849697685,0.39464172265277964,-0.0011757458441972145,-0.17069326660508186,23.0,0.8659576637141275,0.996872804237865,-0.034842617142608535,143.0,0.8553357124328613,0.9669384080536512,0.996861179388722,False,
modularity,coherence,alpha1,Baseline_vs_T1,24,0.39581746849697685,0.3987569734175411,0.0029395049205642883,0.3139336818011122,23.0,0.7564010913126502,0.996872804237865,0.0640814444571652,141.0,0.8115357160568237,0.9669384080536512,0.996861179388722,False,
modularity,coherence,alpha1,Baseline_vs_T2,24,0.39581746849697685,0.39839354477212935,0.002576076275152461,0.27123524204073324,23.0,0.7886296381821926,0.996872804237865,0.05536566193834072,140.0,0.7898378372192383,0.9669384080536512,0.996861179388722,False,
modularity,coherence,alpha2,Baseline_vs_T0,24,0.4025281994329948,0.40554953826828316,0.0030213388352883855,0.4007785738084493,23.0,0.6922819235710439,0.996872804237865,0.08180858380592229,141.0,0.8115357160568237,0.9669384080536512,0.9576837692929063,False,
modularity,coherence,alpha2,Baseline_vs_T1,24,0.4025281994329948,0.4085918980728283,0.006063698639833549,0.5889865119193637,23.0,0.561611159222677,0.996872804237865,0.12022636829867697,142.0,0.8333734273910522,0.9669384080536512,0.9576837692929063,False,
modularity,coherence,alpha2,Baseline_vs_T2,24,0.4025281994329948,0.41226525182051454,0.009737052387519783,1.077636142925649,23.0,0.2923694568174484,0.9702209526314701,0.21997155654573364,116.0,0.344876766204834,0.9505211614793346,0.9576837692929063,False,
modularity,coherence,beta1,Baseline_vs_T0,24,0.41718798632768567,0.4206774401934475,0.003489453865761915,0.3590079328036689,23.0,0.7228639205323696,0.996872804237865,0.0732821874150316,114.0,0.3165123462677002,0.9301587318887516,0.9346311268387354,False,
modularity,coherence,beta1,Baseline_vs_T1,24,0.41718798632768567,0.4279026602826901,0.010714673955004474,1.021836330397882,23.0,0.3174867573209924,0.9702209526314701,0.20858146750940118,134.0,0.6634435653686523,0.9669384080536512,0.9346311268387354,False,
modularity,coherence,beta1,Baseline_vs_T2,24,0.41718798632768567,0.4289903309524541,0.011802344624768528,1.4210879010136799,23.0,0.1687083963747097,0.9107842055948823,0.2900783530938571,114.0,0.3165123462677002,0.9301587318887516,0.9346311268387354,False,
modularity,coherence,beta2,Baseline_vs_T0,24,0.4229029860594114,0.4395237289797383,0.01662074292032693,1.911546738899787,23.0,0.06847327172674546,0.7428703094710886,0.39019284414880523,67.0,0.016406655311584473,0.5452057765080378,0.26334133545858984,False,
modularity,coherence,beta2,Baseline_vs_T1,24,0.4229029860594114,0.4500294907261447,0.027126504666733275,2.227876630354177,23.0,0.03595469945510111,0.7389722819997397,0.45476341285324223,88.0,0.07872927188873291,0.7909545454868051,0.26334133545858984,False,
modularity,coherence,beta2,Baseline_vs_T2,24,0.4229029860594114,0.43973095594227374,0.016827969882862347,2.0103048808532975,23.0,0.05626787543915257,0.7389722819997397,0.4103517654597593,91.0,0.09509599208831787,0.8055189918069279,0.26334133545858984,False,
modularity,coherence,delta,Baseline_vs_T0,24,0.3861480530040117,0.3893086465778101,0.0031605935737984057,0.3009769690433479,23.0,0.7661361311223674,0.996872804237865,0.0614366665404709,148.0,0.9664472341537476,0.9870099412634018,0.996861179388722,False,
modularity,coherence,delta,Baseline_vs_T1,24,0.3861480530040117,0.38735966754812917,0.001211614544117414,0.11422097674107953,23.0,0.9100538675935768,0.996872804237865,0.02331525924482919,135.0,0.6839864253997803,0.9669384080536512,0.996861179388722,False,
modularity,coherence,delta,Baseline_vs_T2,24,0.3861480530040117,0.3896011713459979,0.003453118341986236,0.3342119813351798,23.0,0.7412479457138459,0.996872804237865,0.06822073501631383,144.0,0.8774070739746094,0.9669384080536512,0.996861179388722,False,
modularity,coherence,theta,Baseline_vs_T0,24,0.40261675249172457,0.399873504212968,-0.0027432482787565354,-0.5049801453328489,23.0,0.6183773196127085,0.996872804237865,-0.10307864052516431,128.0,0.5456695556640625,0.9505211614793346,0.8754429249632198,False,
modularity,coherence,theta,Baseline_vs_T1,24,0.40261675249172457,0.39687022888731055,-0.00574652360441395,-0.8401162903948767,23.0,0.4094917837862264,0.9723109562562193,-0.17148801967227537,126.0,0.5087660551071167,0.9505211614793346,0.8754429249632198,False,
modularity,coherence,theta,Baseline_vs_T2,24,0.40261675249172457,0.40894156775353746,0.00632481526181292,0.7841340079655239,23.0,0.4409629323557018,0.9723109562562193,0.16006068412325117,143.0,0.8553357124328613,0.9669384080536512,0.8754429249632198,False,
modularity,wpli,alpha1,Baseline_vs_T0,24,0.2729763815541323,0.2690297530780064,-0.003946628476125875,-0.44317029934387203,23.0,0.6617830643068319,0.996872804237865,-0.09046175854574708,120.0,0.40611207485198975,0.9505211614793346,0.996861179388722,False,
modularity,wpli,alpha1,Baseline_vs_T1,24,0.2729763815541323,0.27068593900594806,-0.002290442548184231,-0.2699621928397523,23.0,0.7895968037654177,0.996872804237865,-0.055105801858352295,130.0,0.5838061571121216,0.9512063256145393,0.996861179388722,False,
modularity,wpli,alpha1,Baseline_vs_T2,24,0.2729763815541323,0.2677200429612245,-0.005256338592907789,-0.6338033102603902,23.0,0.5324623180194931,0.9872262720361417,-0.1293745589520708,119.0,0.3902466297149658,0.9505211614793346,0.996861179388722,False,
modularity,wpli,alpha2,Baseline_vs_T0,24,0.26458127914142193,0.26479150242417054,0.00021022328274857816,0.02101646153534204,23.0,0.9834137888075549,0.996872804237865,0.004289967246701461,129.0,0.5645889043807983,0.9512063256145393,0.8989365851331057,False,
modularity,wpli,alpha2,Baseline_vs_T1,24,0.26458127914142193,0.2771939712386785,0.012612692097256573,1.2290021136912486,23.0,0.23149729429963892,0.9702209526314701,0.25086900594546324,118.0,0.37475037574768066,0.9505211614793346,0.8989365851331057,False,
modularity,wpli,alpha2,Baseline_vs_T2,24,0.26458127914142193,0.2729563196518792,0.008375040510457243,1.0983243567545515,23.0,0.2834280285849987,0.9702209526314701,0.22419452050993385,104.0,0.19737839698791504,0.8442323514730623,0.8989365851331057,False,
modularity,wpli,beta1,Baseline_vs_T0,24,0.2856223636819566,0.2916938605463606,0.006071496864404074,0.7413396560829586,23.0,0.4659901811797701,0.9723109562562193,0.151325323624468,134.0,0.6634435653686523,0.9669384080536512,0.42352357468427315,False,
modularity,wpli,beta1,Baseline_vs_T1,24,0.2856223636819566,0.3057290138081738,0.020106650126217245,2.9132217124367528,23.0,0.007827352890376614,0.7389722819997397,0.594658891922256,60.0,0.008714795112609863,0.5452057765080378,0.42352357468427315,False,
modularity,wpli,beta1,Baseline_vs_T2,24,0.2856223636819566,0.2883477082494121,0.0027253445674555316,0.35096245743105675,23.0,0.7288108957822655,0.996872804237865,0.07163991163161261,130.0,0.5838061571121216,0.9512063256145393,0.42352357468427315,False,
modularity,wpli,beta2,Baseline_vs_T0,24,0.2867082073161891,0.3080038361253952,0.021295628809206088,2.1466764717484756,23.0,0.04259670580100358,0.7389722819997397,0.4381884998851562,71.0,0.022932052612304688,0.5816385269165039,0.680163046486138,False,
modularity,wpli,beta2,Baseline_vs_T1,24,0.2867082073161891,0.305291204559931,0.01858299724374184,1.786225554137205,23.0,0.08725411261061151,0.7921147536740261,0.3646117644296901,103.0,0.18750131130218506,0.8442323514730623,0.680163046486138,False,
modularity,wpli,beta2,Baseline_vs_T2,24,0.2867082073161891,0.292967837061608,0.006259629745418834,0.6682378685379987,23.0,0.5106328346435237,0.9723109562562193,0.1364034837269268,118.0,0.37475037574768066,0.9505211614793346,0.680163046486138,False,
modularity,wpli,delta,Baseline_vs_T0,24,0.23421865353880422,0.24443848402402232,0.010219830485218085,1.094215634206643,23.0,0.2851879293298563,0.9702209526314701,0.2233558310318468,111.0,0.27681541442871094,0.9214962838401257,,False,
modularity,wpli,delta,Baseline_vs_T1,24,0.23421865353880422,0.24062413123307902,0.00640547769427481,0.7204506071797651,23.0,0.4785064640491585,0.9723109562562193,0.1470613643723956,149.0,0.9888126850128174,0.9934118137803188,,False,
modularity,wpli,delta,Baseline_vs_T2,24,0.23421865353880422,0.2354932576557358,0.0012746041169316065,0.11081853073785963,23.0,0.9127216106726341,0.996872804237865,0.022620737862724127,141.0,0.8115357160568237,0.9669384080536512,,False,
modularity,wpli,theta,Baseline_vs_T0,24,0.25867743160899104,0.25628428963459166,-0.0023931419743993786,-0.2844278879790292,23.0,0.778627595401153,0.996872804237865,-0.0580585995138429,136.0,0.704756498336792,0.9669384080536512,0.996861179388722,False,
modularity,wpli,theta,Baseline_vs_T1,24,0.25867743160899104,0.2540532822666604,-0.004624149342330666,-0.5785381471226408,23.0,0.5685233865866032,0.996872804237865,-0.1180936047654745,120.0,0.40611207485198975,0.9505211614793346,0.996861179388722,False,
modularity,wpli,theta,Baseline_vs_T2,24,0.25867743160899104,0.25340490856888204,-0.005272523040109078,-0.5610354882889895,23.0,0.5801987975886914,0.996872804237865,-0.1145208894917693,122.0,0.4389305114746094,0.9505211614793346,0.996861179388722,False,
small_worldness,aec,alpha1,Baseline_vs_T0,24,1.849273315638661,1.7721281873592816,-0.07714512827937882,-1.2037358177006556,23.0,0.24093488501694452,0.9702209526314701,-0.24571154487320643,112.0,0.28966712951660156,0.9214962838401257,0.9476113964414254,False,
small_worldness,aec,alpha1,Baseline_vs_T1,24,1.849273315638661,1.8331881010453515,-0.016085214593309416,-0.2275513986642767,23.0,0.8220056372300648,0.996872804237865,-0.04644873474867597,148.0,0.9664472341537476,0.9870099412634018,0.9476113964414254,False,
small_worldness,aec,alpha1,Baseline_vs_T2,24,1.849273315638661,1.8246415920540524,-0.024631723584608283,-0.3643031227411171,23.0,0.7189595643824295,0.996872804237865,-0.07436306353485396,110.0,0.26434290409088135,0.9214962838401257,0.9476113964414254,False,
small_worldness,aec,alpha2,Baseline_vs_T0,24,1.7202600698192423,1.8397164766303893,0.11945640681114693,3.0265054729649865,23.0,0.006004330056780961,0.7389722819997397,0.6177828427087404,54.0,0.004810690879821777,0.5452057765080378,0.680163046486138,False,
small_worldness,aec,alpha2,Baseline_vs_T1,24,1.7202600698192423,1.8207778793270712,0.10051780950782874,1.552755901366461,23.0,0.1341344288057062,0.8515436397539841,0.31695497112026616,103.0,0.18750131130218506,0.8442323514730623,0.680163046486138,False,
small_worldness,aec,alpha2,Baseline_vs_T2,24,1.7202600698192423,1.831247602365023,0.1109875325457809,2.046489883018142,23.0,0.05230376131401028,0.7389722819997397,0.4177379980968737,89.0,0.08392000198364258,0.8043590784072876,0.680163046486138,False,
small_worldness,aec,beta1,Baseline_vs_T0,24,1.9276519304364463,1.9889004734631313,0.061248543026685004,0.6677902047670135,23.0,0.5109133959957449,0.9723109562562193,0.13631210474232314,119.0,0.3902466297149658,0.9505211614793346,0.9346311268387354,False,
small_worldness,aec,beta1,Baseline_vs_T1,24,1.9276519304364463,2.031677830610065,0.1040259001736184,1.0228714167982003,23.0,0.3170074773807539,0.9702209526314701,0.20879275363610733,127.0,0.5270590782165527,0.9505211614793346,0.9346311268387354,False,
small_worldness,aec,beta1,Baseline_vs_T2,24,1.9276519304364463,1.9090927503060975,-0.018559180130348917,-0.23399698651691023,23.0,0.8170576412160645,0.996872804237865,-0.0477644348596121,142.0,0.8333734273910522,0.9669384080536512,0.9346311268387354,False,
small_worldness,aec,beta2,Baseline_vs_T0,24,1.8607532446048574,1.993538582843818,0.13278533823896058,1.4185045172227446,23.0,0.16945238596197315,0.9107842055948823,0.28955102208572636,103.0,0.18750131130218506,0.8442323514730623,0.7814850817998968,False,
small_worldness,aec,beta2,Baseline_vs_T1,24,1.8607532446048574,2.013536738465392,0.1527834938605345,2.479821674496005,23.0,0.02090264269093931,0.7389722819997397,0.506191479634114,75.0,0.03148162364959717,0.5913070181141729,0.7814850817998968,False,
small_worldness,aec,beta2,Baseline_vs_T2,24,1.8607532446048574,1.9699376125528838,0.10918436794802626,1.5826615395837467,23.0,0.1271537292053935,0.8310405404656145,0.323059433958985,102.0,0.1779801845550537,0.8442323514730623,0.7814850817998968,False,
small_worldness,aec,delta,Baseline_vs_T0,24,1.7045652087670746,1.7362708278245034,0.03170561905742835,0.45922829046423846,23.0,0.6503810300157508,0.996872804237865,0.09373958225733384,136.0,0.704756498336792,0.9669384080536512,,False,
small_worldness,aec,delta,Baseline_vs_T1,24,1.7045652087670746,1.716666162999372,0.012100954232297298,0.15209542065697945,23.0,0.8804379917839746,0.996872804237865,0.031046347735296992,143.0,0.8553357124328613,0.9669384080536512,,False,
small_worldness,aec,delta,Baseline_vs_T2,24,1.7045652087670746,1.6905721934817812,-0.013993015285293545,-0.25248181168010575,23.0,0.8029113917666999,0.996872804237865,-0.051537633995811086,128.0,0.5456695556640625,0.9505211614793346,,False,
small_worldness,aec,theta,Baseline_vs_T0,24,1.7749545081285867,1.842194447704297,0.06723993957570999,1.1624300082578298,23.0,0.25698101742413465,0.9702209526314701,0.23728003182757662,123.0,0.45587432384490967,0.9505211614793346,0.8595592937384153,False,
small_worldness,aec,theta,Baseline_vs_T1,24,1.7749545081285867,1.7367728243156921,-0.03818168381289517,-0.7426646083587359,23.0,0.4652028838823709,0.9723109562562193,-0.15159577837523414,139.0,0.7682963609695435,0.9669384080536512,0.8595592937384153,False,
small_worldness,aec,theta,Baseline_vs_T2,24,1.7749545081285867,1.789205421423589,0.014250913295001832,0.26637136217140245,23.0,0.792326701187059,0.996872804237865,0.05437282661750278,137.0,0.7257407903671265,0.9669384080536512,0.8595592937384153,False,
small_worldness,coherence,alpha1,Baseline_vs_T0,24,1.8327389312818674,1.838490859721983,0.005751928440115776,0.08777567756987457,23.0,0.9308147376820741,0.996872804237865,0.01791713515610427,145.0,0.899570107460022,0.9689085605370737,0.9346311268387354,False,
small_worldness,coherence,alpha1,Baseline_vs_T1,24,1.8327389312818674,1.796163087451551,-0.03657584383031623,-0.7378559971427121,23.0,0.4680639599608444,0.9723109562562193,-0.1506142247210106,130.0,0.5838061571121216,0.9512063256145393,0.9346311268387354,False,
small_worldness,coherence,alpha1,Baseline_vs_T2,24,1.8327389312818674,1.773012731782406,-0.05972619949946117,-1.0297357588917682,23.0,0.3138418615317667,0.9702209526314701,-0.21019393159853647,128.0,0.5456695556640625,0.9505211614793346,0.9346311268387354,False,
small_worldness,coherence,alpha2,Baseline_vs_T0,24,1.8698966002884496,1.8401224440980373,-0.029774156190412376,-0.4430683438105284,23.0,0.6618557299106259,0.996872804237865,-0.09044094695965167,130.0,0.5838061571121216,0.9512063256145393,0.996861179388722,False,
small_worldness,coherence,alpha2,Baseline_vs_T1,24,1.8698966002884496,1.835624370868657,-0.034272229419792376,-0.6911962982835282,23.0,0.49636005246267895,0.9723109562562193,-0.14108985357460035,130.0,0.5838061571121216,0.9512063256145393,0.996861179388722,False,
small_worldness,coherence,alpha2,Baseline_vs_T2,24,1.8698966002884496,1.8495236858745994,-0.02037291441385024,-0.4174391828839855,23.0,0.6802282118613278,0.996872804237865,-0.08520941639250948,129.0,0.5645889043807983,0.9512063256145393,0.996861179388722,False,
small_worldness,coherence,beta1,Baseline_vs_T0,24,1.9185547890396117,1.9730139535687528,0.05445916452914109,0.7261351989718613,23.0,0.47508109238483637,0.9723109562562193,0.1482217268129497,131.0,0.6033114194869995,0.9512063256145393,0.996861179388722,False,
small_worldness,coherence,beta1,Baseline_vs_T1,24,1.9185547890396117,1.9614715310291073,0.04291674198949539,0.7768123201224288,23.0,0.4451857684186145,0.9723109562562193,0.1585661508506243,123.0,0.45587432384490967,0.9505211614793346,0.996861179388722,False,
small_worldness,coherence,beta1,Baseline_vs_T2,24,1.9185547890396117,1.9646086541052068,0.04605386506559508,0.7313002232523461,23.0,0.47198127571613807,0.9723109562562193,0.14927603297930583,106.0,0.21821892261505127,0.9152482967932247,0.996861179388722,False,
small_worldness,coherence,beta2,Baseline_vs_T0,24,1.8352187217793485,1.9490927563902414,0.11387403461089313,1.948467907068789,23.0,0.06366166680502691,0.7428703094710886,0.3977293460422671,78.0,0.03948163986206055,0.5979886488481001,0.8537214411857242,False,
small_worldness,coherence,beta2,Baseline_vs_T1,24,1.8352187217793485,1.9405484332372505,0.10532971145790208,1.5751063700247596,23.0,0.1288882319703615,0.8310405404656145,0.3215172414306744,104.0,0.19737839698791504,0.8442323514730623,0.8537214411857242,False,
small_worldness,coherence,beta2,Baseline_vs_T2,24,1.8352187217793485,1.8854410072187289,0.05022228543938035,0.7057223033502603,23.0,0.4874479283232055,0.9723109562562193,0.14405496194248177,126.0,0.5087660551071167,0.9505211614793346,0.8537214411857242,False,
small_worldness,coherence,delta,Baseline_vs_T0,24,1.8721392540316,1.8670658919109968,-0.005073362120603081,-0.10309905533320343,23.0,0.9187780317505833,0.996872804237865,-0.02104500654410976,143.0,0.8553357124328613,0.9669384080536512,0.08664616358290372,False,
small_worldness,coherence,delta,Baseline_vs_T1,24,1.8721392540316,1.6988832193466348,-0.17325603468496528,-2.519318888881703,23.0,0.019158832185383466,0.7389722819997397,-0.5142538147596372,67.0,0.016406655311584473,0.5452057765080378,0.08664616358290372,False,
small_worldness,coherence,delta,Baseline_vs_T2,24,1.8721392540316,1.7738102362656534,-0.0983290177659466,-2.034946966037631,23.0,0.05354042113516732,0.7389722819997397,-0.4153818100347438,85.0,0.06464934349060059,0.7161158048189603,0.08664616358290372,False,
small_worldness,coherence,theta,Baseline_vs_T0,24,1.924383658983791,1.9561510114508487,0.03176735246705781,0.5122694048988441,23.0,0.613346802401628,0.996872804237865,0.10456655440344678,141.0,0.8115357160568237,0.9669384080536512,0.26334133545858984,False,
small_worldness,coherence,theta,Baseline_vs_T1,24,1.924383658983791,1.825310169831132,-0.09907348915265905,-2.1692749192552814,23.0,0.04064494590037156,0.7389722819997397,-0.44280138866605157,84.0,0.060427069664001465,0.6869603709170693,0.26334133545858984,False,
small_worldness,coherence,theta,Baseline_vs_T2,24,1.924383658983791,1.8315706966281582,-0.09281296235563304,-1.5977154463160155,23.0,0.12375539570727855,0.8310405404656145,-0.32613229980311065,94.0,0.11396121978759766,0.8131685256958008,0.26334133545858984,False,
small_worldness,wpli,alpha1,Baseline_vs_T0,24,0.9213035787336334,0.8713167700353232,-0.04998680869831045,-1.5205103605143584,23.0,0.1420122089327709,0.8764182036993861,-0.31037287765628946,96.0,0.128027081489563,0.8131685256958008,,False,
small_worldness,wpli,alpha1,Baseline_vs_T1,24,0.9213035787336334,0.8900696751776961,-0.031233903555937387,-1.0349074742897153,23.0,0.3114715233656258,0.9702209526314701,-0.2112496035835253,110.0,0.26434290409088135,0.9214962838401257,,False,
small_worldness,wpli,alpha1,Baseline_vs_T2,24,0.9213035787336334,0.9245570004069247,0.0032534216732910217,0.07841842279002365,23.0,0.9381734763924741,0.996872804237865,0.016007093522449795,147.0,0.944107174873352,0.9804189892915579,,False,
small_worldness,wpli,alpha2,Baseline_vs_T0,24,0.9312805880973852,0.932874137231606,0.0015935491342205649,0.03342087683083378,23.0,0.9736273095156566,0.996872804237865,0.00682200791599561,146.0,0.9218088388442993,0.9689085605370737,,False,
small_worldness,wpli,alpha2,Baseline_vs_T1,24,0.9312805880973852,0.9607244263985368,0.02944383830115145,0.7802824765406412,23.0,0.4431812728832348,0.9723109562562193,0.15927449356331302,95.0,0.12084019184112549,0.8131685256958008,,False,
small_worldness,wpli,alpha2,Baseline_vs_T2,24,0.9312805880973852,0.9349882668079271,0.003707678710541895,0.10668742439033203,23.0,0.9159620790712381,0.996872804237865,0.021777479310672847,137.0,0.7257407903671265,0.9669384080536512,,False,
small_worldness,wpli,beta1,Baseline_vs_T0,24,1.0455798298465078,0.996998152640605,-0.04858167720590281,-1.2942145610919937,23.0,0.20843600792239478,0.9702209526314701,-0.2641804410296226,105.0,0.20761656761169434,0.8793172275318819,,False,
small_worldness,wpli,beta1,Baseline_vs_T1,24,1.0455798298465078,1.0320722944553244,-0.013507535391183101,-0.3770267380176241,23.0,0.7096100300810932,0.996872804237865,-0.0769602606274309,139.0,0.7682963609695435,0.9669384080536512,,False,
small_worldness,wpli,beta1,Baseline_vs_T2,24,1.0455798298465078,0.9997078921180996,-0.04587193772840814,-1.034651933737839,23.0,0.311588348213717,0.9702209526314701,-0.21119744158680143,123.0,0.45587432384490967,0.9505211614793346,,False,
