metric,method,band,contrast,n_pairs,n_subjects,mean_baseline,mean_comparison,mean_difference,t,t_df,t_p_uncorrected,t_p_fdr_bh,cohen_dz,wilcoxon_statistic,wilcoxon_p_uncorrected,wilcoxon_p_fdr_bh,omnibus_p_fdr_bh,interpret_posthoc,skip_reason
mean_connectivity,coherence,beta1,Baseline_vs_T1,155,24,0.39203731307872924,0.3888411002799775,-0.00319621279875182,-1.963276823215725,154.0,0.051415250170336706,0.4147926583012937,-0.15769418923931644,4930.0,0.04637970870965923,0.3586663761222973,0.37714549170322126,False,
mean_connectivity,coherence,beta1,Baseline_vs_T2,155,24,0.39203731307872924,0.38890487868545814,-0.0031324343932710805,-1.9967610420972655,154.0,0.04761327254480727,0.4147926583012937,-0.16038370642120198,5028.0,0.06924062407040316,0.4160114403381392,0.37714549170322126,False,
mean_connectivity,coherence,beta2,Baseline_vs_T0,155,24,0.3871679137450222,0.3839848055439011,-0.0031831082011211237,-1.7208271938143471,154.0,0.08729059932071224,0.45274478758305614,-0.138220166377273,4910.0,0.042595911687310965,0.3586663761222973,0.25373789873267977,False,
mean_connectivity,coherence,beta2,Baseline_vs_T1,155,24,0.3871679137450222,0.3827326330512174,-0.004435280693804806,-2.3665418915799665,154.0,0.01919888697193131,0.2914100854130139,-0.1900852189974511,4928.0,0.045989015433457306,0.3586663761222973,0.25373789873267977,False,
mean_connectivity,coherence,beta2,Baseline_vs_T2,155,24,0.3871679137450222,0.38308283226165474,-0.004085081483367547,-2.251684139854295,154.0,0.025756628382394314,0.300726039491739,-0.18085962237141673,4943.0,0.04898789961173549,0.3586663761222973,0.25373789873267977,False,
mean_connectivity,coherence,delta,Baseline_vs_T0,155,24,0.4229539221793621,0.4220735590290668,-0.0008803631502951858,-0.45017607198968423,154.0,0.6532165658334158,0.8901878752051597,-0.03615901224315172,5903.0,0.7997430601556599,0.9228944326867186,0.6647331414536581,False,
mean_connectivity,coherence,delta,Baseline_vs_T1,155,24,0.4229539221793621,0.42085213543460553,-0.0021017867447564757,-1.099547216153384,154.0,0.2732453561629687,0.652165711946975,-0.08831775770553318,5492.0,0.3231911257391793,0.6771142935213509,0.6647331414536581,False,
mean_connectivity,coherence,delta,Baseline_vs_T2,155,24,0.4229539221793621,0.4204967974801326,-0.002457124699229404,-1.2403468279266974,154.0,0.21673357909296453,0.6283819205916824,-0.09962705467336253,5544.0,0.37077390285646306,0.6904065777327243,0.6647331414536581,False,
mean_connectivity,coherence,theta,Baseline_vs_T0,155,24,0.40992108224450285,0.4101136342433024,0.00019255199879941373,0.12606587621395182,154.0,0.8998442137743276,0.9768139687654421,0.010125854849007587,5654.0,0.484856890984509,0.7786549327334865,0.739414909353474,False,
mean_connectivity,coherence,theta,Baseline_vs_T1,155,24,0.40992108224450285,0.40928710380030753,-0.0006339784441953758,-0.42608155188054025,154.0,0.6706433552398611,0.8961471248397574,-0.03422369381592228,6006.0,0.9444542677171431,0.9737571447584864,0.739414909353474,False,
mean_connectivity,coherence,theta,Baseline_vs_T2,155,24,0.40992108224450285,0.40850340757281917,-0.0014176746716837612,-1.0272640792608754,154.0,0.3059069361367993,0.6590084396897313,-0.08251183643495638,5960.0,0.8793048568920107,0.9737571447584864,0.739414909353474,False,
mean_connectivity,wpli,alpha1,Baseline_vs_T0,155,24,0.15486492909069174,0.15946182537236012,0.0045968962816683775,0.8923590111325723,154.0,0.37359277342973024,0.7069282866282292,0.07167600060620022,5062.0,0.07907026307365062,0.4160114403381392,0.5846675139297397,False,
mean_connectivity,wpli,alpha1,Baseline_vs_T1,155,24,0.15486492909069174,0.15974664498942961,0.004881715898737885,0.9689096583121944,154.0,0.33410950665418615,0.6905995544239637,0.07782469655166704,5497.0,0.32758538737491283,0.6771142935213509,0.5846675139297397,False,
mean_connectivity,wpli,alpha1,Baseline_vs_T2,155,24,0.15486492909069174,0.15217731967289008,-0.002687609417801663,-0.5546121202117189,154.0,0.5799645721829404,0.841566070440616,-0.04454751749976489,5954.0,0.8708575207350608,0.9737571447584864,0.5846675139297397,False,
mean_connectivity,wpli,alpha2,Baseline_vs_T0,155,24,0.15127760081288646,0.14607009654084088,-0.005207504272045594,-0.7933251537223707,154.0,0.42880900398560245,0.7534682852477033,-0.06372140975743543,5795.0,0.6551501064736818,0.8735334752982423,0.9072804707855763,False,
mean_connectivity,wpli,alpha2,Baseline_vs_T1,155,24,0.15127760081288646,0.1476053125369808,-0.003672288275905658,-0.5325868136649964,154.0,0.5950872590421032,0.8476189567501088,-0.042778402305431854,5397.0,0.2470123286748458,0.6063029885655307,0.9072804707855763,False,
mean_connectivity,wpli,alpha2,Baseline_vs_T2,155,24,0.15127760081288646,0.1472649299239849,-0.004012670888901581,-0.6139968645287486,154.0,0.5401233482956004,0.8333331659417834,-0.049317414947502004,5841.0,0.7155285886102539,0.8856972787381939,0.9072804707855763,False,
mean_connectivity,wpli,beta1,Baseline_vs_T0,155,24,0.1240591824251603,0.1269197610494669,0.0028605786243065816,0.6406688708681701,154.0,0.5226900231292051,0.8252056643427254,0.05145976205074533,5320.0,0.19525284018847033,0.561812542372111,0.5842678213357687,False,
mean_connectivity,wpli,beta1,Baseline_vs_T1,155,24,0.1240591824251603,0.1243831021215575,0.0003239196963971676,0.06900563114244687,154.0,0.9450746564143739,0.9793117468003448,0.0055426656736729555,5756.0,0.6056507109788213,0.845742882750672,0.5842678213357687,False,
mean_connectivity,wpli,beta1,Baseline_vs_T2,155,24,0.1240591824251603,0.11922121031197215,-0.004837972113188144,-1.1396734052634783,154.0,0.25619190701435024,0.6487628928935596,-0.09154077077437567,5967.0,0.8891774074106079,0.9737571447584864,0.5842678213357687,False,
mean_connectivity,wpli,beta2,Baseline_vs_T0,155,24,0.12418753388458299,0.11499365612058603,-0.009193877763996959,-1.6128811207636122,154.0,0.10881770823558254,0.49841419441029094,-0.1295497291419259,5353.0,0.21636875181357496,0.5787387362295833,0.25373789873267977,False,
mean_connectivity,wpli,beta2,Baseline_vs_T1,155,24,0.12418753388458299,0.1132792280659801,-0.010908305818602892,-1.8136409515250809,154.0,0.07167988980972492,0.4293646061670533,-0.1456751467954065,5315.0,0.19219002669819474,0.5572220908296653,0.25373789873267977,False,
mean_connectivity,wpli,beta2,Baseline_vs_T2,155,24,0.12418753388458299,0.11014855627618085,-0.014038977608402135,-2.4921812165663035,154.0,0.01375501508567931,0.2914100854130139,-0.20017681242737997,5071.0,0.0818541028443098,0.4160114403381392,0.25373789873267977,False,
mean_connectivity,wpli,delta,Baseline_vs_T0,155,24,0.157569355908742,0.16192073211388497,0.004351376205142972,0.8957565942408696,154.0,0.37178078473765885,0.7069282866282292,0.07194890104861393,5480.0,0.31280242029443306,0.6771142935213509,0.5846675139297397,False,
mean_connectivity,wpli,delta,Baseline_vs_T1,155,24,0.157569355908742,0.16655486656569995,0.008985510656957955,1.5770925102045867,154.0,0.11682622232819055,0.49969235688889424,0.12667511876636856,5137.0,0.10477753857700728,0.44867054490197567,0.5846675139297397,False,
mean_connectivity,wpli,delta,Baseline_vs_T2,155,24,0.157569355908742,0.1604229649233687,0.0028536090146266853,0.5874108818835987,154.0,0.5577880597175343,0.8388825442171188,0.047181977433656916,5424.0,0.2672568729175798,0.6274726581543179,0.5846675139297397,False,
mean_connectivity,wpli,theta,Baseline_vs_T0,155,24,0.14871633560865835,0.15510312433943313,0.006386788730774751,1.2509429770345588,154.0,0.2128524243679225,0.6283819205916824,0.10047815785089925,4883.0,0.0379045373397722,0.3586663761222973,0.5141042116065346,False,
mean_connectivity,wpli,theta,Baseline_vs_T1,155,24,0.14871633560865835,0.15717972795570476,0.008463392347046387,1.8090928196699074,154.0,0.07238702721188825,0.4293646061670533,0.14530983205375925,4688.0,0.01534010688889468,0.3586663761222973,0.5141042116065346,False,
mean_connectivity,wpli,theta,Baseline_vs_T2,155,24,0.14871633560865835,0.15041555325980857,0.0016992176511502327,0.36090910373614093,154.0,0.7186619990440298,0.9046958313206618,0.02898891680977455,5395.0,0.24555665304375052,0.6063029885655307,0.5141042116065346,False,
modularity,aec,alpha1,Baseline_vs_T0,155,24,0.3887282883438988,0.38022865125951205,-0.008499637084386724,-1.6472582401309053,154.0,0.10154395897966027,0.4925927407855375,-0.1323109658167057,4833.0,0.030371655077377144,0.3586663761222973,0.5602830282577691,False,
modularity,aec,alpha1,Baseline_vs_T1,155,24,0.3887282883438988,0.38807606018159163,-0.0006522281623072191,-0.1233093951420259,154.0,0.9020228874266186,0.9768139687654421,-0.00990444896133511,5893.0,0.7859723484442118,0.9201627493981016,0.5602830282577691,False,
modularity,aec,alpha1,Baseline_vs_T2,155,24,0.3887282883438988,0.3891999157891615,0.0004716274452627798,0.09205591226735918,154.0,0.9267732570554638,0.977443298599914,0.0073941088072895554,5840.0,0.7141952059204337,0.8856972787381939,0.5602830282577691,False,
modularity,aec,alpha2,Baseline_vs_T0,155,24,0.3992165120115436,0.4028341809404735,0.003617668928930067,0.6202169466269469,154.0,0.5360316624739019,0.8299845096370093,0.04981702396436532,5508.0,0.3373885910407447,0.6812334056688145,0.9300436529564203,False,
modularity,aec,alpha2,Baseline_vs_T1,155,24,0.3992165120115436,0.4015932307243702,0.0023767187128265746,0.37837213510765744,154.0,0.705675241207583,0.8996512823770667,0.030391581243657827,5969.0,0.8920013649578472,0.9737571447584864,0.9300436529564203,False,
modularity,aec,alpha2,Baseline_vs_T2,155,24,0.3992165120115436,0.4036015236782865,0.00438501166674302,0.6972715045037507,154.0,0.48668419474016644,0.8212795786240309,0.056006194991033834,5763.0,0.6144115287869828,0.8534591010803104,0.9300436529564203,False,
modularity,aec,beta1,Baseline_vs_T0,155,24,0.44509146507725655,0.4609868744556811,0.015895409378424544,2.263195516413896,154.0,0.025021052368825927,0.3002526284259111,0.1817842383869114,4956.0,0.051718103206633205,0.360358396536541,0.2812785647006687,False,
modularity,aec,beta1,Baseline_vs_T1,155,24,0.44509146507725655,0.4590308901435622,0.013939425066305588,2.010598163774214,154.0,0.04611329598950331,0.4147926583012937,0.1614951307799321,5253.0,0.15710095819267664,0.5302157339002836,0.2812785647006687,False,
modularity,aec,beta1,Baseline_vs_T2,155,24,0.44509146507725655,0.4561066109388967,0.011015145861640102,1.5280433407577307,154.0,0.12855312379338057,0.5094949493462423,0.1227353946697357,5313.0,0.19097484284131683,0.5572220908296653,0.2812785647006687,False,
modularity,aec,beta2,Baseline_vs_T0,155,24,0.4701495584386363,0.4791618559083535,0.009012297469717215,1.2878817990191758,154.0,0.19971898798276536,0.6207093727234146,0.10344515543139253,5666.0,0.4983586570743429,0.7943004184718149,0.5690846349834214,False,
modularity,aec,beta2,Baseline_vs_T1,155,24,0.4701495584386363,0.4834902584742666,0.013340700035630338,1.696228391094397,154.0,0.09186313932982555,0.4632563234530338,0.13624434299602067,5511.0,0.34009458324782493,0.6812334056688145,0.5690846349834214,False,
modularity,aec,beta2,Baseline_vs_T2,155,24,0.4701495584386363,0.47695153617970637,0.0068019777410701,0.8720182977365668,154.0,0.3845558966611895,0.7069282866282292,0.07004219518986646,5860.0,0.7410236053967514,0.8974552358485357,0.5690846349834214,False,
modularity,aec,delta,Baseline_vs_T0,155,24,0.38323037451106806,0.38325464188013536,2.426736906734017e-05,0.0037593946690837334,154.0,0.9970053095713177,0.9970053095713177,0.0003019618463181068,6022.0,0.9672249784485065,0.9831557427994231,0.6580135943213612,False,
modularity,aec,delta,Baseline_vs_T1,155,24,0.38323037451106806,0.3747067427075018,-0.00852363180356625,-1.3342667654862337,154.0,0.18408606130022645,0.600707852717897,-0.10717088559507605,5227.0,0.1439227948274336,0.5138400608714984,0.6580135943213612,False,
modularity,aec,delta,Baseline_vs_T2,155,24,0.38323037451106806,0.3779078552336717,-0.00532251927739635,-0.8774301398622055,154.0,0.3816198250586373,0.7069282866282292,-0.07047688480989464,5497.0,0.32758538737491283,0.6771142935213509,0.6580135943213612,False,
modularity,aec,theta,Baseline_vs_T0,155,24,0.3996424195895383,0.40013234804084624,0.0004899284513079738,0.08167548566411924,154.0,0.9350108282544103,0.9780258542515865,0.0065603328782919525,5701.0,0.538853347590186,0.816788232136703,0.6647331414536581,False,
modularity,aec,theta,Baseline_vs_T1,155,24,0.3996424195895383,0.4068307734796718,0.007188353890133481,1.2018967855796054,154.0,0.23124847250185152,0.6363201327062001,0.09653867295233214,5182.0,0.12313943390484185,0.4749663879186757,0.6647331414536581,False,
modularity,aec,theta,Baseline_vs_T2,155,24,0.3996424195895383,0.405559560929001,0.005917141339462777,1.0316805750592029,154.0,0.3038392892813221,0.6590084396897313,0.08286657791407971,5464.0,0.2992966972424491,0.6734175687955105,0.6647331414536581,False,
modularity,coherence,alpha1,Baseline_vs_T0,155,24,0.39577865526634687,0.39483754613122285,-0.0009411091351239552,-0.21353428982007264,154.0,0.8311926841469118,0.9524542163168858,-0.017151486896695045,5839.0,0.7128626953201024,0.8856972787381939,0.9072804707855763,False,
modularity,coherence,alpha1,Baseline_vs_T1,155,24,0.39577865526634687,0.3960305768892272,0.0002519216228803646,0.05150409656029395,154.0,0.9589905827173397,0.9840473437859638,0.00413690858748888,5801.0,0.6629091137002664,0.8811591911338926,0.9072804707855763,False,
modularity,coherence,alpha1,Baseline_vs_T2,155,24,0.39577865526634687,0.39871028278462894,0.0029316275182821594,0.5666908170311359,154.0,0.5717492574160484,0.841566070440616,0.04551770177509578,5822.0,0.6903469788951238,0.8851623397818827,0.9072804707855763,False,
modularity,coherence,alpha2,Baseline_vs_T0,155,24,0.4002389805133894,0.39989453061932,-0.00034444989406934984,-0.07325847105150464,154.0,0.9416955029259614,0.9793117468003448,-0.00588426199544127,6010.0,0.950143421322463,0.9772903762173906,0.9003189451995057,False,
modularity,coherence,alpha2,Baseline_vs_T1,155,24,0.4002389805133894,0.40345500382341865,0.0032160233100292607,0.5971384488221159,154.0,0.5512918834917887,0.838584836860749,0.04796331441247792,5668.0,0.5006282346522798,0.7943004184718149,0.9003189451995057,False,
modularity,coherence,alpha2,Baseline_vs_T2,155,24,0.4002389805133894,0.4033490501078338,0.0031100695944445006,0.5516516056029864,154.0,0.5819866590777362,0.841566070440616,0.04430972324404168,5943.0,0.8554096145671308,0.9623358163880221,0.9003189451995057,False,
modularity,coherence,beta1,Baseline_vs_T0,155,24,0.4108943809118579,0.41572599933970505,0.004831618427847221,0.9061390174478193,154.0,0.36627784377865846,0.7069282866282292,0.07278283734868074,5518.0,0.34646249308737864,0.6812334056688145,0.8297147445545856,False,
modularity,coherence,beta1,Baseline_vs_T1,155,24,0.4108943809118579,0.4147189573632459,0.003824576451388005,0.659258923574053,154.0,0.5107141194255167,0.8220701702837919,0.05295295101661347,5834.0,0.7062133521635273,0.8856972787381939,0.8297147445545856,False,
modularity,coherence,beta1,Baseline_vs_T2,155,24,0.4108943809118579,0.4171481834409048,0.006253802529046902,1.030179969352338,154.0,0.3045407656940876,0.6590084396897313,0.08274604636319818,5491.0,0.3223169059069618,0.6771142935213509,0.8297147445545856,False,
modularity,coherence,beta2,Baseline_vs_T0,155,24,0.42244378826481355,0.43695851948406644,0.01451473121925285,2.8555525676189832,154.0,0.00488916185917666,0.288817611864498,0.22936350170087272,4798.0,0.02589812196986461,0.3586663761222973,0.19395165021517297,False,
modularity,coherence,beta2,Baseline_vs_T1,155,24,0.42244378826481355,0.43805661300128385,0.015612824736470254,2.4860920321184654,154.0,0.013983149528133936,0.2914100854130139,0.19968771736280436,4896.0,0.04010543217296688,0.3586663761222973,0.19395165021517297,False,
modularity,coherence,beta2,Baseline_vs_T2,155,24,0.42244378826481355,0.4331802440382404,0.01073645577342674,1.7815226318156996,154.0,0.07679802468949379,0.43086683981638074,0.143095341275162,5250.0,0.15553528423261193,0.5302157339002836,0.19395165021517297,False,
modularity,coherence,delta,Baseline_vs_T0,155,24,0.3992026735639707,0.40245733643822723,0.0032546628742564487,0.5852219350651295,154.0,0.5592550294780793,0.8388825442171188,0.04700615699420351,5890.0,0.7818539450190662,0.9178285441528169,0.6770298874729298,False,
modularity,coherence,delta,Baseline_vs_T1,155,24,0.3992026735639707,0.39466850110371454,-0.004534172460256264,-0.7713982063732743,154.0,0.44165294735659566,0.7662412580644552,-0.061960194963973265,5494.0,0.3249441981446729,0.6771142935213509,0.6770298874729298,False,
modularity,coherence,delta,Baseline_vs_T2,155,24,0.3992026735639707,0.3969496809461081,-0.0022529926178626717,-0.3985848909117384,154.0,0.6907511897589009,0.8980351570182,-0.03201510885888022,5526.0,0.3538324412763221,0.6851063190683837,0.6770298874729298,False,
modularity,coherence,theta,Baseline_vs_T0,155,24,0.4045663363152868,0.4030998284435161,-0.0014665078717707668,-0.3096560114134429,154.0,0.7572411585912493,0.9137658673503344,-0.024872169367813016,5972.0,0.8962398594387204,0.9737571447584864,0.6039345858421198,False,
modularity,coherence,theta,Baseline_vs_T1,155,24,0.4045663363152868,0.3982120485153761,-0.00635428779991071,-1.312659681783679,154.0,0.19125051688619055,0.6069624980157506,-0.10543536286796543,5440.0,0.2797779870557967,0.6498069376779795,0.6039345858421198,False,
modularity,coherence,theta,Baseline_vs_T2,155,24,0.4045663363152868,0.4061099483753316,0.0015436120600447669,0.3033639058476581,154.0,0.7620219913831645,0.9165925132241632,0.024366775286819676,5961.0,0.8807141097093133,0.9737571447584864,0.6039345858421198,False,
modularity,wpli,alpha1,Baseline_vs_T0,155,24,0.27392884955433855,0.26417795999133487,-0.009750889563003682,-1.3075139234371236,154.0,0.1929868931388146,0.6069624980157506,-0.10502204561138397,5175.0,0.12012850308932226,0.4717773939507929,0.6892672377160391,False,
modularity,wpli,alpha1,Baseline_vs_T1,155,24,0.27392884955433855,0.2664437466645336,-0.0074851028898050495,-1.053752997661694,154.0,0.2936465099483639,0.6538932592664598,-0.08463947756108223,5514.0,0.34281444599162025,0.6812334056688145,0.6892672377160391,False,
modularity,wpli,alpha1,Baseline_vs_T2,155,24,0.27392884955433855,0.2704907862580696,-0.003438063296268954,-0.4241833573850233,154.0,0.6720240489307631,0.8961471248397574,-0.03407122716504072,5718.0,0.5591007122418037,0.8258052346514569,0.6892672377160391,False,
modularity,wpli,alpha2,Baseline_vs_T0,155,24,0.2630816565302516,0.2688000471437835,0.005718390613531902,0.8745406868519892,154.0,0.383185699959852,0.7069282866282292,0.07024479835911851,5495.0,0.3258230505638686,0.6771142935213509,0.3993346073746088,False,
modularity,wpli,alpha2,Baseline_vs_T1,155,24,0.2630816565302516,0.2748528079177461,0.011771151387494454,1.7999502884942165,154.0,0.07382594841728314,0.4293646061670533,0.1445754862782184,5193.0,0.1279895692320342,0.48317136114921067,0.3993346073746088,False,
modularity,wpli,alpha2,Baseline_vs_T2,155,24,0.2630816565302516,0.2772407335325029,0.014159077002251224,2.198883601325426,154.0,0.029377636816628763,0.3254138231995801,0.1766185810591319,4795.0,0.02554264910354057,0.3586663761222973,0.3993346073746088,False,
modularity,wpli,beta1,Baseline_vs_T0,155,24,0.2819950654218571,0.2868190213168485,0.004823955894991345,0.6574221364437365,154.0,0.5118909162183797,0.8220701702837919,0.0528054167239985,6018.0,0.9615290664860557,0.9831557427994231,0.5602830282577691,False,
modularity,wpli,beta1,Baseline_vs_T1,155,24,0.2819950654218571,0.2958601605204414,0.01386509509858432,1.8895196365798623,154.0,0.06070170115287647,0.4293646061670533,0.15176986944417706,5299.0,0.18262653789940964,0.5517109396681467,0.5602830282577691,False,
modularity,wpli,beta1,Baseline_vs_T2,155,24,0.2819950654218571,0.2893570380763155,0.007361972654458433,0.9596586506932119,154.0,0.33873130395204826,0.6935162242051415,0.07708163773852793,5600.0,0.42662397960721987,0.7401669043787911,0.5602830282577691,False,
modularity,wpli,beta2,Baseline_vs_T0,155,24,0.292224584112353,0.3079344162554867,0.015709832143133658,1.981453704803216,154.0,0.04932067574784389,0.4147926583012937,0.15915419150234095,4867.0,0.035337540890702956,0.3586663761222973,0.4835229296308658,False,
modularity,wpli,beta2,Baseline_vs_T1,155,24,0.292224584112353,0.30088937063479276,0.008664786522439722,1.1082414032181198,154.0,0.269485403174316,0.6504436658452468,0.08901609161548216,5279.0,0.17117410752364004,0.5392621432203869,0.4835229296308658,False,
modularity,wpli,beta2,Baseline_vs_T2,155,24,0.292224584112353,0.29453375623391725,0.002309172121564309,0.274667090172952,154.0,0.7839401418906556,0.9278414830048308,0.022061791584032066,5741.0,0.5870686505790419,0.8397803213580997,0.4835229296308658,False,
modularity,wpli,delta,Baseline_vs_T0,155,24,0.2414019823729188,0.2420943395840565,0.0006923572111376543,0.09001611045965541,154.0,0.928391380622691,0.977443298599914,0.007230267983381763,5903.0,0.7997430601556599,0.9228944326867186,0.8297147445545856,False,
modularity,wpli,delta,Baseline_vs_T1,155,24,0.2414019823729188,0.2337680959808976,-0.007633886392021215,-1.092385366252525,154.0,0.27636971260546817,0.6538932592664598,-0.08774250407842635,5615.0,0.4423773772260746,0.7480695363664729,0.8297147445545856,False,
modularity,wpli,delta,Baseline_vs_T2,155,24,0.2414019823729188,0.23976983194442958,-0.001632150428489259,-0.21045257661050648,154.0,0.8335926568412604,0.9526773221042976,-0.01690395773508928,5924.0,0.8288601932079357,0.9447694022845071,0.8297147445545856,False,
modularity,wpli,theta,Baseline_vs_T0,155,24,0.25578537169782045,0.24309934353069218,-0.012686028167128336,-1.8207432835127666,154.0,0.07058706651643123,0.4293646061670533,-0.14624561982868567,4734.0,0.01917709045687216,0.3586663761222973,0.5602830282577691,False,
modularity,wpli,theta,Baseline_vs_T1,155,24,0.25578537169782045,0.24552285504732482,-0.010262516650495643,-1.4837090670386615,154.0,0.13992989373509224,0.5484702908820337,-0.11917438011133465,5006.0,0.06343232924088213,0.40785779580378595,0.5602830282577691,False,
modularity,wpli,theta,Baseline_vs_T2,155,24,0.25578537169782045,0.24659892461466246,-0.009186447083158003,-1.4297998437391068,154.0,0.1548000715357787,0.5813694190319353,-0.11484428709530231,5049.0,0.07518559787465048,0.4160114403381392,0.5602830282577691,False,
small_worldness,aec,alpha1,Baseline_vs_T0,155,24,1.7967648370860314,1.7174838604492948,-0.07928097663673625,-1.7623993362373873,154.0,0.07998572588462323,0.4313431063702626,-0.14155932121108042,4911.0,0.042778701446031187,0.3586663761222973,0.6215222804911742,False,
small_worldness,aec,alpha1,Baseline_vs_T1,155,24,1.7967648370860314,1.7448616664211931,-0.05190317066483799,-1.1122111305586007,154.0,0.2677806011703984,0.6504436658452468,-0.08933494778851686,5000.0,0.06192004937307479,0.40529486862376224,0.6215222804911742,False,
small_worldness,aec,alpha1,Baseline_vs_T2,155,24,1.7967648370860314,1.7580876978229607,-0.03867713926307074,-0.8972608092638737,154.0,0.3709803218963262,0.7069282866282292,-0.07206972250674418,4916.0,0.04370262773326409,0.3586663761222973,0.6215222804911742,False,
small_worldness,aec,alpha2,Baseline_vs_T0,154,24,1.7293515835753788,1.78109386308037,0.05174227950499092,1.1346326742372537,153.0,0.2583037443928061,0.6487628928935596,0.09143130646339073,5455.0,0.3552403135910138,0.6851063190683837,0.8289672857533479,False,
small_worldness,aec,alpha2,Baseline_vs_T1,155,24,1.7246917010507992,1.7420385611398665,0.017346860089067447,0.4080410005108137,154.0,0.6838103163268081,0.8978907497057177,0.0327746418595,5814.0,0.679843979136656,0.8851623397818827,0.8289672857533479,False,
small_worldness,aec,alpha2,Baseline_vs_T2,155,24,1.7246917010507992,1.7458569031898759,0.021165202139076612,0.52410515090297,154.0,0.6009589093536167,0.8511942584943032,0.042097138758262646,5867.0,0.7504904019940244,0.9030970854078512,0.8289672857533479,False,
small_worldness,aec,beta1,Baseline_vs_T0,155,24,1.8286858395839196,1.9033606668019216,0.07467482721800212,1.4082960122015409,154.0,0.16105905554666,0.5856545677773876,0.1131170577816587,5078.0,0.08407383958666219,0.42232440350509376,0.5846675139297397,False,
small_worldness,aec,beta1,Baseline_vs_T1,155,24,1.8286858395839196,1.918433548319187,0.08974770873526779,1.6042300759919286,154.0,0.11071222129867886,0.49841419441029094,0.12885486050434417,5137.0,0.10477753857700728,0.44867054490197567,0.5846675139297397,False,
small_worldness,aec,beta1,Baseline_vs_T2,155,24,1.8286858395839196,1.8666795332652217,0.03799369368130234,0.7197411502876842,154.0,0.4727752703245327,0.8104718919849132,0.057811000371758625,5471.0,0.3051568293777367,0.6771142935213509,0.5846675139297397,False,
small_worldness,aec,beta2,Baseline_vs_T0,153,24,1.8016749200310693,1.8350772657919214,0.03340234576085192,0.6318884532187418,152.0,0.5284090026741497,0.8252056643427254,0.05108515365154972,5582.0,0.5741607973969151,0.8295567373761449,0.6782369317444147,False,
small_worldness,aec,beta2,Baseline_vs_T1,154,24,1.8047212821365641,1.874661868435395,0.06994058629883075,1.4012663989333063,153.0,0.16315957820044036,0.5856545677773876,0.11291726429776079,5130.0,0.13085891031124455,0.48317136114921067,0.6782369317444147,False,
small_worldness,aec,beta2,Baseline_vs_T2,154,24,1.8047212821365641,1.8290078703707404,0.024286588234176246,0.41610273442731327,153.0,0.6779179121396876,0.8978907497057177,0.03353051387952832,5681.0,0.6052938751183312,0.845742882750672,0.6782369317444147,False,
small_worldness,aec,delta,Baseline_vs_T0,153,24,1.7046948961431418,1.756254596006284,0.05155969986314201,1.069738465694659,152.0,0.2864328393977506,0.6538932592664598,0.08648322913422064,5265.0,0.2545566386745278,0.6175266205529225,0.8297147445545856,False,
small_worldness,aec,delta,Baseline_vs_T1,154,24,1.7091213323626742,1.7095584594094684,0.0004371270467939572,0.009178357944260073,153.0,0.992688789497585,0.9970053095713177,0.0007396131603529548,5702.0,0.6319941902969738,0.8612665306255289,0.8297147445545856,False,
small_worldness,aec,delta,Baseline_vs_T2,153,24,1.705244577381469,1.725655320456677,0.020410743075207946,0.5093590734248593,152.0,0.611239233603666,0.8601151430514128,0.041179240413675225,5874.0,0.9760233234607716,0.9870483150424213,0.8297147445545856,False,
small_worldness,aec,theta,Baseline_vs_T0,154,24,1.74600173078801,1.81468468509358,0.0686829543055695,1.4103284229846518,153.0,0.16047251824398245,0.5856545677773876,0.11364750300587324,5342.0,0.2591900653996295,0.6220561569591109,0.6635741377876065,False,
small_worldness,aec,theta,Baseline_vs_T1,155,24,1.7470833783169173,1.7515134950614604,0.00443011674454332,0.10476814686293187,154.0,0.9166961149514631,0.977443298599914,0.008415180061360257,5697.0,0.5341432426342065,0.816788232136703,0.6635741377876065,False,
small_worldness,aec,theta,Baseline_vs_T2,155,24,1.7470833783169173,1.76307157455743,0.01598819624051231,0.35413831016035985,154.0,0.7237196492100098,0.9046958313206618,0.028445073582566923,5785.0,0.6423011216740426,0.8671065142599576,0.6635741377876065,False,
small_worldness,coherence,alpha1,Baseline_vs_T0,154,24,1.7715159421351736,1.7922847292961,0.020768787160926717,0.5513590429902262,153.0,0.5821918825090167,0.841566070440616,0.044429777826458114,5745.0,0.6881577486568706,0.8851623397818827,0.8297147445545856,False,
small_worldness,coherence,alpha1,Baseline_vs_T1,154,24,1.7715159421351736,1.7471002176325905,-0.02441572450258324,-0.689718491644451,153.0,0.49141602293377,0.8220701702837919,-0.0555790999280046,5458.0,0.3580636418203311,0.6851314297118134,0.8297147445545856,False,
small_worldness,coherence,alpha1,Baseline_vs_T2,154,24,1.7715159421351736,1.7587593364319565,-0.012756605703217398,-0.340873643264545,153.0,0.7336663336922598,0.9046958313206618,-0.027468380957356577,5774.0,0.727055695465314,0.8968299102842334,0.8297147445545856,False,
small_worldness,coherence,alpha2,Baseline_vs_T0,154,24,1.801660030695363,1.7738199012549716,-0.027840129440391263,-0.6758669554770689,153.0,0.5001454246252274,0.8220701702837919,-0.05446291133493414,5462.0,0.36184997455808354,0.6851314297118134,0.9250764849565241,False,
