metric,method,band,window,n,mean,std,median,min,max,sem,ci95_lower,ci95_upper
modularity,aec,delta,T0,159,0.3831139860877362,0.07288396173314504,0.3945861194452108,0.1334270590939446,0.5479243469704055,0.005780074142589121,0.37169780746902037,0.3945301647064521
modularity,aec,delta,T1,159,0.37500930441496166,0.0679548838858767,0.3799772887921331,0.1501176457652557,0.5111772345526123,0.005389172842298688,0.3643651918556623,0.38565341697426103
modularity,aec,delta,T2,159,0.37781111250919064,0.06179976800280348,0.375453600825689,0.1076793204959498,0.5386560464658451,0.004901040401163672,0.3681311064648106,0.38749111855357066
modularity,aec,theta,Baseline,155,0.3996424195895383,0.06729394044368066,0.4012729639114479,0.1998954338776472,0.5803280403842003,0.0054051793682377905,0.3889645522949699,0.41032028688410666
modularity,aec,theta,T0,159,0.39985460663513783,0.06409573240934362,0.4068928190280478,0.1238029831479533,0.5518256387315272,0.005083122222499579,0.3898149722288523,0.40989424104142336
modularity,aec,theta,T1,159,0.40613696172595676,0.06141291649094162,0.4064768261238139,0.1857805567855687,0.54593566376955,0.004870361080671721,0.3965175501642766,0.4157563732876369
modularity,aec,theta,T2,159,0.40380823441414265,0.059217510867969496,0.4057585672036149,0.1799841887736643,0.5330661902258735,0.0046962540896124646,0.39453270019030734,0.41308376863797797
modularity,coherence,alpha1,Baseline,155,0.39577865526634687,0.06458085233467534,0.3960793170780674,0.1059707728799895,0.5182150286035192,0.00518725888722093,0.38553128727967195,0.4060260232530218
modularity,coherence,alpha1,T0,159,0.39428142352383955,0.06107049913132258,0.3931546673648638,0.1154433354160871,0.516042254023217,0.004843205617669391,0.38471564650186607,0.403847200545813
modularity,coherence,alpha1,T1,159,0.39595805354102426,0.05752170930172537,0.3938809578560475,0.1551376150014747,0.5109693527373995,0.004561768277495142,0.38694814117859416,0.40496796590345435
modularity,coherence,alpha1,T2,159,0.3967670737277038,0.057600631719233485,0.3971075271155057,0.2027933794991993,0.562772160502604,0.004568027232330495,0.38774479935319495,0.4057893481022127
modularity,coherence,alpha2,Baseline,155,0.4002389805133894,0.0703090867453692,0.4007673165075977,0.0953657931105443,0.5438234891944368,0.0056473617471363025,0.38908268482139224,0.4113952762053866
modularity,coherence,alpha2,T0,159,0.39975094659999943,0.06591231118337175,0.4021147381525438,0.1270287524643855,0.5553612459039843,0.005227186290232073,0.3894267723955728,0.4100751208044261
modularity,coherence,alpha2,T1,159,0.40247553267582487,0.05946188192361898,0.4046806636130428,0.2116280367640395,0.5304266342657145,0.004715633974931108,0.39316172139412664,0.4117893439575231
modularity,coherence,alpha2,T2,159,0.4011170882653271,0.060522153680468586,0.4011344764365813,0.2589213426270917,0.5560056157743078,0.004799718994737283,0.3916372013275759,0.4105969752030783
modularity,coherence,beta1,Baseline,155,0.41089438091185787,0.0688476021083618,0.4016440900237652,0.134991960805602,0.6285654954154327,0.005529972476202463,0.3999699863227553,0.4218187755009604
modularity,coherence,beta1,T0,159,0.4147607289900204,0.0728012690536961,0.4153652142160534,0.1184814870592898,0.6114025706115687,0.005773516186532695,0.4033575029383248,0.42616395504171606
modularity,coherence,beta1,T1,159,0.41436542100182266,0.06598675443919197,0.4128534475947024,0.16157120031434,0.6339325890556786,0.0052330900244394974,0.4040295863787635,0.4247012556248818
modularity,coherence,beta1,T2,159,0.41597519949613704,0.06629458499964451,0.4072168175794106,0.1565059258005017,0.5799853282775911,0.0052575025758494365,0.40559114783631345,0.42635925115596063
modularity,coherence,beta2,Baseline,155,0.42244378826481366,0.06567250731748739,0.4158663115155134,0.046718258794724,0.6535430204942833,0.005274942725489667,0.4120232019027387,0.4328643746268886
modularity,coherence,beta2,T0,159,0.4372783490262848,0.06541440272486411,0.4297705580880366,0.068448291584027,0.6461299697396925,0.005187699580975877,0.42703216470828753,0.4475245333442821
modularity,coherence,beta2,T1,159,0.4381979578538302,0.06025562773131452,0.4268680985993243,0.2518156438612169,0.6592053541827888,0.004778582112076116,0.4287598182054649,0.4476360975021955
modularity,coherence,beta2,T2,159,0.43203548428386374,0.058374331017755424,0.4257751661832263,0.2524364756021078,0.6221541642592757,0.004629385577886678,0.4228920215274521,0.4411789470402754
modularity,coherence,delta,Baseline,155,0.39920267356397077,0.06921968772670938,0.4166432773117838,0.1842819803457108,0.5377998191117112,0.005559859112268804,0.3882192382822184,0.41018610884572315
modularity,coherence,delta,T0,159,0.4018600279732075,0.06454679922651062,0.4093420015365671,0.1926482210169468,0.5347421221879584,0.005118894147961493,0.3917497407205165,0.41197031522589855
modularity,coherence,delta,T1,159,0.39436334370963183,0.0649415828843918,0.4042152053225177,0.1869163050682425,0.5311025358957748,0.00515020252855132,0.38419121952262836,0.4045354678966353
modularity,coherence,delta,T2,159,0.39732672716873446,0.06159079139086378,0.4048083614481422,0.169636055545662,0.56759110445245,0.004884467477815994,0.3876794541738801,0.4069740001635888
modularity,coherence,theta,Baseline,155,0.4045663363152868,0.06221736771532805,0.4052662252300292,0.1692849744619765,0.5450635579283711,0.004997419234238579,0.3946939942960579,0.41443867833451575
modularity,coherence,theta,T0,159,0.40210000407226104,0.05739847247259399,0.4102701031810244,0.1438422863871784,0.5394212500355893,0.004551994961218991,0.39310939490933205,0.41109061323519
modularity,coherence,theta,T1,159,0.3977765576446295,0.05115890156796012,0.3920403000197632,0.2585834625186879,0.5258838036919207,0.004057164801206922,0.3897632836080792,0.40578983168117977
modularity,coherence,theta,T2,159,0.40523212796854635,0.049848057749045584,0.4028177789220223,0.2860545684574163,0.546796360011275,0.003953208124285022,0.39742417794049,0.4130400779966027
modularity,wpli,alpha1,Baseline,155,0.2739288495543386,0.07824881141345061,0.2858353020010483,0.0727282228082991,0.4465040718335725,0.006285095779092999,0.26151271789788133,0.2863449812107959
modularity,wpli,alpha1,T0,159,0.2623514107138986,0.07077149705577923,0.2676914638911215,0.0783726991969662,0.4158519283605746,0.005612544796373269,0.2512661179788403,0.27343670344895693
modularity,wpli,alpha1,T1,159,0.26607396544549694,0.07289233712016095,0.2808265560653563,0.0886695322817433,0.4149059477362121,0.0057807383539845185,0.25465647494811944,0.27749145594287444
modularity,wpli,alpha1,T2,159,0.26920079858833357,0.0715827181337252,0.2652317977041011,0.095015480484223,0.4256151525252505,0.005676878812596572,0.2579884402478269,0.2804131569288402
modularity,wpli,alpha2,Baseline,155,0.2630816565302517,0.06678708767088437,0.2711392799818186,0.0790396230536129,0.4294634447789617,0.00536446797383601,0.25248421410915806,0.2736790989513453
modularity,wpli,alpha2,T0,159,0.26635389539375715,0.07543381883272075,0.2674357246062946,0.0851338542734022,0.4631510310628095,0.00598229096420644,0.25453831993369586,0.27816947085381843
modularity,wpli,alpha2,T1,159,0.2711447402954058,0.07316402787743893,0.2755742876624546,0.0494385252084041,0.4383557998019446,0.005802284832572945,0.25968469351897344,0.28260478707183817
modularity,wpli,alpha2,T2,159,0.2738762268988834,0.0730149101038668,0.2850187991808733,0.0602298416167705,0.4474701173108908,0.0057904590238939315,0.26243953718342633,0.2853129166143405
modularity,wpli,beta1,Baseline,155,0.2819950654218571,0.08617793420785155,0.2956746740789776,0.0493505949737324,0.450601680148512,0.006921978248063423,0.26832078005344995,0.29566935079026424
modularity,wpli,beta1,T0,159,0.2864503540896345,0.08154469151345842,0.2956937672011359,0.042971447549524,0.4677309852786446,0.006466914691164509,0.27367760214821013,0.29922310603105884
modularity,wpli,beta1,T1,159,0.29555587862685134,0.08155835868586625,0.3075927050726348,0.0628302584835523,0.466918629761344,0.00646799856843954,0.2827809859280133,0.30833077132568937
modularity,wpli,beta1,T2,159,0.29032478001773365,0.07951111354067444,0.3061567665443872,0.0362449799270579,0.4739895427054164,0.006305641467564727,0.27787055754178197,0.30277900249368533
modularity,wpli,beta2,Baseline,155,0.29222458411235297,0.08709589328358089,0.2949253723460856,0.0350442845103714,0.4615827132165312,0.00699571049534015,0.2784046415699439,0.30604452665476206
modularity,wpli,beta2,T0,159,0.3082587086732264,0.0748487618945911,0.3142916840025636,0.1116632519098232,0.469818881291078,0.005935892930954527,0.2965347736008304,0.3199826437456224
modularity,wpli,beta2,T1,159,0.30057743132319004,0.07375908253490211,0.3071637713339459,0.1035109911746491,0.4532361932957602,0.005849475736541959,0.28902417816642434,0.31213068447995573
modularity,wpli,beta2,T2,159,0.2949247096371972,0.07628740397361401,0.2959935465219735,0.0836593168317551,0.4506333798386046,0.006049984669159524,0.2829754328771106,0.3068739863972838
modularity,wpli,delta,Baseline,155,0.2414019823729188,0.07952220753643797,0.2414093615103076,0.0830046324279737,0.4067462152845793,0.006387377417026295,0.22878379456214765,0.25402017018368994
modularity,wpli,delta,T0,159,0.24140745791681725,0.07420963266467247,0.2446717793247055,0.0564287912387314,0.4420497388767413,0.0058852066860279485,0.2297836328449713,0.25303128298866323
modularity,wpli,delta,T1,159,0.23512440215509212,0.06685699136825445,0.2424067575014399,0.0887791503201762,0.3859609738348833,0.005302104302093846,0.2246522579793339,0.24559654633085032
modularity,wpli,delta,T2,159,0.23960203062126859,0.07494656114678407,0.2425779898715806,0.0591601094946686,0.4290523413783045,0.005943648916157895,0.22786277676398137,0.2513412844785558
modularity,wpli,theta,Baseline,155,0.2557853716978205,0.07283941973217041,0.2597360669328459,0.0779085049164723,0.4534461370563051,0.005850602983492135,0.24422757537046158,0.26734316802517943
modularity,wpli,theta,T0,159,0.24343920919785791,0.07445469205467667,0.2437622878136014,0.0834099747749076,0.4199179007327267,0.005904641159811744,0.23177699925090425,0.2551014191448116
modularity,wpli,theta,T1,159,0.2475842551385659,0.07272881218658671,0.2481855437182581,0.0937031783919793,0.4295862301302117,0.005767769983196967,0.23619237836752688,0.25897613190960495
modularity,wpli,theta,T2,159,0.2469476112110794,0.07042590949548384,0.2512350547996754,0.0548220413270746,0.4172728237538152,0.005585137920103596,0.23591644958007912,0.25797877284207965
small_worldness,aec,alpha1,Baseline,155,1.7967648370860312,0.4366090575570578,1.785503731949622,0.8269636585229618,3.085149634522605,0.03506928342037325,1.7274858864782483,1.866043787693814
small_worldness,aec,alpha1,T0,159,1.7156402923571592,0.4367400366485401,1.6949110364087614,0.7031935678711185,3.665191866768888,0.03463573786107251,1.647231521075221,1.7840490636390973
small_worldness,aec,alpha1,T1,159,1.7406440586450476,0.5266522359134818,1.6674717895864564,0.8978823242713726,5.241331135567791,0.04176623908131928,1.6581518909285362,1.823136226361559
small_worldness,aec,alpha1,T2,159,1.7440464542988312,0.47548259014279975,1.7144928258188905,1.0166703448299288,4.548321636905576,0.03770822220941177,1.6695692435369562,1.8185236650607062
small_worldness,aec,alpha2,Baseline,155,1.7246917010507992,0.42646467536421556,1.712900398628634,0.8365443854611198,3.093653588704321,0.034254467034666725,1.6570224104826332,1.7923609916189651
small_worldness,aec,alpha2,T0,158,1.7780000334419326,0.49283529909903595,1.7327799133373505,0.9220544092499507,3.4007013725097583,0.039207871209716263,1.7005570711211984,1.8554429957626668
small_worldness,aec,alpha2,T1,159,1.7359459308155325,0.419198218745066,1.6636943020248456,0.929199630716296,3.0145955826648505,0.0332445812105996,1.6702848220058442,1.8016070396252208
small_worldness,aec,alpha2,T2,159,1.7346723965407926,0.4664131916740465,1.6725473969339966,0.8767967766218274,3.3150898739651384,0.03698897212569632,1.6616157709175616,1.8077290221640236
small_worldness,aec,beta1,Baseline,155,1.8286858395839196,0.574490138181401,1.7665232254249763,0.6327965819819396,4.052850878958449,0.046144158325116875,1.7375286058553765,1.9198430733124627
small_worldness,aec,beta1,T0,159,1.9003077886710928,0.5062600588245074,1.858693963423883,1.0786693353994348,3.953470348057642,0.04014903424365365,1.8210097494094064,1.9796058279327793
small_worldness,aec,beta1,T1,159,1.9097315307738592,0.5592252377265663,1.8065756467890712,0.8204546531232427,4.087338840620142,0.044349446155265954,1.822137291243422,1.9973257703042964
small_worldness,aec,beta1,T2,159,1.867709064594131,0.48889183550333665,1.800364250014181,1.0900603269472642,3.885319557608319,0.03877164453905752,1.7911314968190277,1.9442866323692343
small_worldness,aec,beta2,Baseline,154,1.8047212821365641,0.5915947194442235,1.697798585484715,0.934359649431798,4.51796278661743,0.04767206103243074,1.7105408200645549,1.8989017442085734
small_worldness,aec,beta2,T0,157,1.8322216446498465,0.5430593116249052,1.7636555196650936,0.8353764477749502,4.190361974381647,0.04334085140958521,1.7466110022872614,1.9178322870124316
small_worldness,aec,beta2,T1,159,1.874096902243711,0.6058659893093432,1.7696106456183816,0.6542629765560637,4.195381800555785,0.048048298355446675,1.7791970890545632,1.968996715432859
small_worldness,aec,beta2,T2,159,1.834759980517854,0.5836208183433886,1.6858663274184538,0.88806602775692,3.918123212597145,0.04628414154453453,1.74334453946096,1.9261754215747482
small_worldness,aec,delta,Baseline,155,1.706406725317698,0.38914436218735016,1.684903673448096,0.5880152130044635,3.171365764458975,0.031256827344231436,1.6446592361608763,1.7681542144745197
small_worldness,aec,delta,T0,157,1.7545561744298215,0.4988962592208764,1.6946577263417866,0.699488520717811,4.014284492049406,0.03981625611941404,1.675907621113622,1.833204727746021
small_worldness,aec,delta,T1,158,1.705336063882895,0.5056930783742496,1.6266432372752835,0.8693360334794751,3.52374487098557,0.04023078120578826,1.6258726608231167,1.7847994669426732
small_worldness,aec,delta,T2,157,1.7262448615203339,0.458866307010828,1.6742237058276297,0.8883670010803114,3.7420334097892223,0.03662151813494351,1.6539068342352445,1.7985828888054232
small_worldness,aec,theta,Baseline,155,1.7470833783169173,0.4772945798416962,1.6747819936615829,0.8251939246654202,3.1120085811689946,0.03833722321092474,1.671348651677871,1.8228181049559635
small_worldness,aec,theta,T0,158,1.8070840531410195,0.5252455122092768,1.7007305171835445,0.8660865007185456,3.6177554978882087,0.04178628932187025,1.7245482273072783,1.8896198789747607
small_worldness,aec,theta,T1,159,1.744942915846942,0.3827657126241964,1.7461618542440156,0.955743418190242,2.9191074332185374,0.030355295535515442,1.684988412269913,1.804897419423971
small_worldness,aec,theta,T2,159,1.7483272296544257,0.4888150551925513,1.6719640545104972,0.9231690235643918,3.501047775662796,0.038765555464335494,1.671761688362536,1.8248927709463154
small_worldness,coherence,alpha1,Baseline,154,1.7715159421351736,0.42524314451004663,1.7565122017267427,1.0252720163190778,2.962304851591749,0.03426706911405589,1.7038182522698293,1.839213632000518
small_worldness,coherence,alpha1,T0,158,1.7819846930520604,0.4573167783702874,1.701684673570482,0.9768087692987164,3.8769305288656017,0.036382169420826005,1.7101230262828284,1.8538463598212924
small_worldness,coherence,alpha1,T1,159,1.7393375463439589,0.446318292016816,1.692397486805634,0.9261144695489112,3.767406053759449,0.035395342921894966,1.6694284851279984,1.8092466075599194
small_worldness,coherence,alpha1,T2,159,1.7518507741497413,0.4336962551060805,1.721035162287956,0.7615610676707469,3.289048403823958,0.03439435028318979,1.6839187655593306,1.819782782740152
small_worldness,coherence,alpha2,Baseline,154,1.801660030695363,0.49803914587610565,1.7591151573709174,0.9837630074133884,3.178896931445983,0.04013313807305522,1.7223733918074666,1.8809466695832593
small_worldness,coherence,alpha2,T0,158,1.766387986931042,0.4646047292215924,1.723586809445357,0.8141550141986613,4.591631681486563,0.03696196765947305,1.6933811089640634,1.8393948648980205
small_worldness,coherence,alpha2,T1,159,1.7945649211121197,0.43030726660386015,1.7786855247044486,0.8674557519011526,2.982046495540095,0.03412558601262315,1.7271637467019334,1.861966095522306
small_worldness,coherence,alpha2,T2,159,1.7951562393881844,0.428623753149834,1.7625205415790248,0.9366624387534164,3.3067278494919137,0.03399207471119382,1.7280187620910685,1.8622937166853002
small_worldness,coherence,beta1,Baseline,154,1.7997096569535624,0.4617917380589323,1.7448657526870657,0.9245436337958606,3.082623040293071,0.03721223871250808,1.726193518553468,1.8732257953536569
small_worldness,coherence,beta1,T0,159,1.8891391716649475,0.5264420937107034,1.784335367783076,0.825956197839842,4.193483684508751,0.04174957372060532,1.8066799195702712,1.9715984237596238
small_worldness,coherence,beta1,T1,159,1.8565470326779148,0.5237706601692332,1.7549047459874123,0.9067395177967582,3.515032708895408,0.04153771525998496,1.7745062205493467,1.9385878448064828
small_worldness,coherence,beta1,T2,159,1.8593903255128454,0.49235465403501166,1.7659767697940152,0.8813248923587844,3.254913986822378,0.039046263911817425,1.782270359191591,1.9365102918341
small_worldness,coherence,beta2,Baseline,154,1.772232167187555,0.5047543472753885,1.7265020680899195,0.9302199314608182,4.373953908188052,0.040674264422614965,1.6918764843242742,1.8525878500508357
small_worldness,coherence,beta2,T0,158,1.8760194163510973,0.47365428298073037,1.7627080730437221,1.059427698763984,3.885446301106666,0.037681911500635254,1.8015905131110312,1.9504483195911633
small_worldness,coherence,beta2,T1,159,1.8468250997052775,0.48597859521708886,1.778808854897808,0.9792775716300308,3.3190551658566405,0.03854060955619884,1.7707038472933376,1.9229463521172174
small_worldness,coherence,beta2,T2,159,1.8042370441348523,0.4435229793167,1.7468960853972697,0.9037448211137978,3.0975633170241426,0.03517366020495446,1.7347658266957782,1.8737082615739264
small_worldness,coherence,delta,Baseline,155,1.9060474471542919,0.6146143243544163,1.7801014543234943,0.9468144174126276,4.022304187907127,0.0493670105141817,1.8085235074127968,2.003571386895787
small_worldness,coherence,delta,T0,158,1.8915694397264908,0.5697529188029713,1.8111602770006283,0.9138460621414068,4.3135463793798206,0.045327108473408706,1.8020398262762167,1.981099053176765
small_worldness,coherence,delta,T1,159,1.7619248366890663,0.46334989905117274,1.7547919597369823,0.7425559066695865,4.345503776781795,0.03674603721848745,1.6893480298752486,1.834501643502884
small_worldness,coherence,delta,T2,158,1.8230480439173502,0.5183288526661471,1.7562215939734476,0.8938566112359729,4.20140660127391,0.041236029433700215,1.7415990854515981,1.9044970023831023
small_worldness,coherence,theta,Baseline,155,1.8743690237486235,0.5769634941949728,1.788347613674449,0.998620893036192,4.154639631147913,0.04634282306085269,1.782819330207042,1.9659187172902048
small_worldness,coherence,theta,T0,158,1.8949681018533695,0.5530228005373846,1.8239158041648682,0.8115300648158413,3.821401125763814,0.043996131728277814,1.808067419246385,1.981868784460354
small_worldness,coherence,theta,T1,159,1.801379397017105,0.5037210308014065,1.722039521425728,0.9088175936480324,4.16138653438839,0.03994767622366335,1.7224790583844785,1.8802797356497316
small_worldness,coherence,theta,T2,159,1.815447326030136,0.46221306252074834,1.7188930335982806,1.0511460225804108,3.672959040605503,0.036655880217171914,1.743048587594916,1.887846064465356
small_worldness,wpli,alpha1,Baseline,155,0.9411899084273476,0.26094648704809564,0.8969806423910045,0.3575004277403513,1.8313285727587691,0.0209597262206236,0.8997842195746445,0.9825955972800507
small_worldness,wpli,alpha1,T0,159,0.8639625470606126,0.23797963807329928,0.8277697165775217,0.3417155109450673,1.5758098996502552,0.018873012934266003,0.8266866088259511,0.9012384852952741
small_worldness,wpli,alpha1,T1,159,0.8864793626950296,0.23248053312727016,0.873459523049298,0.3952360546729182,1.4128691264152655,0.018436905544518115,0.8500647767087104,0.9228939486813488
small_worldness,wpli,alpha1,T2,159,0.9182882785886975,0.2627355794525449,0.8979597556695529,0.4137445858884119,1.820324144994516,0.020836286790941617,0.8771346937231532,0.9594418634542419
small_worldness,wpli,alpha2,Baseline,154,0.903389280085127,0.23886229996200634,0.8982024127995021,0.2246485723347668,1.8446830893004729,0.01924807265493034,0.8653629741655292,0.9414155860047247
small_worldness,wpli,alpha2,T0,159,0.9284793511291449,0.2405431741808207,0.9160859238904706,0.3868632165477563,1.685109829932989,0.01907631457177756,0.890801873441865,0.9661568288164248
small_worldness,wpli,alpha2,T1,158,0.9471569364634626,0.24478092400975762,0.9215506780090612,0.3846932042679634,1.7418145398358624,0.01947372471232285,0.9086926464469457,0.9856212264799794
small_worldness,wpli,alpha2,T2,159,0.9439982760504488,0.2516550145228255,0.9228080706555812,0.3135405993799847,1.6385616373652956,0.019957540832124938,0.9045802953620912,0.9834162567388065
small_worldness,wpli,beta1,Baseline,154,1.0030441837159516,0.31007561192711214,0.9563143220509733,0.2905320493238275,1.8067485215775088,0.024986604867508908,0.953680889134838,1.0524074782970652
small_worldness,wpli,beta1,T0,157,0.9487216821291935,0.2709320908327971,0.9614520806748464,0.2579583178718508,1.752090537534238,0.021622734827504587,0.9060105641420394,0.9914328001163476
small_worldness,wpli,beta1,T1,158,0.9903606385339717,0.2851917772466551,0.9705975755305092,0.3142022141429649,1.8278568124196723,0.02268863957755987,0.9455462835154248,1.0351749935525185
small_worldness,wpli,beta1,T2,157,0.9747356758321178,0.3031273240466949,0.9689177942645169,0.2385193306226465,1.9746047809366256,0.024192194164543407,0.926949136914959,1.0225222147492767
small_worldness,wpli,beta2,Baseline,154,1.0363830284433628,0.3156308833683366,0.994969088595201,0.256103161869523,2.082465574090772,0.02543426139738221,0.9861353479573827,1.086630708929343
small_worldness,wpli,beta2,T0,159,1.0235256530264307,0.32036977849246645,0.988315973802389,0.3034181138013976,1.8941978665635248,0.02540697608496211,0.9733445359694366,1.0737067700834249
small_worldness,wpli,beta2,T1,158,1.0157911245631281,0.3160354759873782,0.9887235491259522,0.3090457337573821,1.8443662435682584,0.025142432497970272,0.9661300643597526,1.0654521847665037
small_worldness,wpli,beta2,T2,159,0.9903776813666645,0.32599615947237687,0.9542517863093162,0.1984222222891964,2.372980873687048,0.025853177120759345,0.9393152761810313,1.0414400865522977
small_worldness,wpli,delta,Baseline,150,0.8457205691399701,0.2543608026039244,0.8404248829560605,0.0753963067929837,1.5160208290576198,0.02076847256481365,0.8046817936714219,0.8867593446085182
small_worldness,wpli,delta,T0,159,0.8126283010855617,0.25909443357291545,0.8028460751677862,0.1607400670946105,1.8200297905653957,0.020547525139574495,0.7720450470685358,0.8532115551025876
small_worldness,wpli,delta,T1,158,0.7846413879015215,0.24136602657854983,0.7813505805718854,0.1229524307613093,1.493269862726025,0.019202050059711817,0.7467137067147245,0.8225690690883185
small_worldness,wpli,delta,T2,158,0.8564648859930076,0.25405729876378325,0.8480481250915151,0.1195436911238441,1.7730293177739034,0.020211713462953744,0.8165429285937722,0.8963868433922431
small_worldness,wpli,theta,Baseline,153,0.8729232162588583,0.28855185545641776,0.8764312188728282,0.1216507682353705,1.6736353475943833,0.023328034872838632,0.8268341594127281,0.9190122731049885
small_worldness,wpli,theta,T0,159,0.8863433550104116,0.26661964949954253,0.8583310565600992,0.1203453829480752,1.7552541625862668,0.0211443135819228,0.8445813888718174,0.9281053211490058
small_worldness,wpli,theta,T1,159,0.8411857258851341,0.26517907161227067,0.8365912872502311,0.1323621219359794,1.8070367908253877,0.021030068324137653,0.7996494046495363,0.8827220471207319
small_worldness,wpli,theta,T2,159,0.8826740325865474,0.2525816348411755,0.8591747732059991,0.1181202317915602,1.671554317183906,0.02003102660340755,0.8431109107338723,0.9222371544392225
